"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.00321473781445e-85,0.983683453304051,0.661,0.349,1.49990635450639e-81,"5","MFF-DT"
1.16601082134946e-85,1.91474002688974,0.271,0.077,1.74330277899958e-81,"5","VARS1"
6.6023010664229e-85,1.59417184686286,0.328,0.107,9.87110032440888e-81,"5","RIMS1"
1.79074937274907e-83,0.932093137828319,0.679,0.386,2.67734938719713e-79,"5","MEGF10"
1.80340013617667e-83,1.92716753672538,0.274,0.081,2.69626354359773e-79,"5","ERICH6"
1.19740688059675e-82,0.949439430056916,0.683,0.398,1.7902430271802e-78,"5","EVA1A"
2.0910247574242e-82,1.93948827247222,0.297,0.095,3.12629111482492e-78,"5","CCDC6"
8.05412468975218e-82,1.43873760428927,0.358,0.127,1.20417218236485e-77,"5","LYG2"
8.74422227457346e-82,1.80791215767623,0.278,0.084,1.30734867227148e-77,"5","SRSF1"
1.9434317896321e-80,1.04649021731739,0.664,0.38,2.90562486867895e-76,"5","FAM156A"
1.10659572232475e-78,1.20330397419643,0.415,0.164,1.65447126444774e-74,"5","TENT5A"
6.30190951147466e-78,1.55077796505371,0.345,0.125,9.42198491060577e-74,"5","KRT16"
6.41172285684682e-78,1.52480178751538,0.314,0.105,9.58616684327168e-74,"5","CDYL"
2.04403188702176e-77,1.26110073951749,0.396,0.155,3.05603207428624e-73,"5","GRIK2"
1.15155404038147e-76,1.33968425317472,0.426,0.18,1.72168844577434e-72,"5","JAG2"
1.22360540350546e-76,1.40581496818302,0.366,0.137,1.82941243878101e-72,"5","SYT15"
2.35434122963347e-75,1.72304450307924,0.268,0.082,3.519975572425e-71,"5","CCDC183-AS1"
3.37274763956212e-75,0.712724218970586,0.828,0.556,5.04259499590932e-71,"5","PCDHA1"
1.49465124661551e-74,1.30769558420693,0.431,0.188,2.23465307881484e-70,"5","SOX5-AS1"
1.83223203502826e-74,1.49743033308407,0.307,0.103,2.73937011557074e-70,"5","ZNF347"
9.48337899702471e-74,1.44987529534273,0.336,0.121,1.41785999384516e-69,"5","KIF1A"
5.9272424499753e-73,1.42581415059747,0.365,0.141,8.86182018695807e-69,"5","ZNF263"
3.49400884009581e-72,1.04503514508205,0.597,0.334,5.22389261682725e-68,"5","GADD45B"
9.71570135815951e-72,0.697358551723176,0.806,0.525,1.45259451005843e-67,"5","ATE1"
1.92984744462464e-71,1.04811761835137,0.583,0.319,2.88531491445829e-67,"5","LOC101928053"
8.47959898595075e-70,1.01575136532508,0.578,0.32,1.2677848443895e-65,"5","MGRN1"
2.80771024121178e-69,1.35600678909346,0.368,0.148,4.19780758163574e-65,"5","NKX3-1"
4.47271761732115e-69,0.820189522148017,0.72,0.445,6.68716010965685e-65,"5","METRN"
8.12973182752662e-69,1.27522241419825,0.361,0.142,1.21547620553351e-64,"5","SIDT2"
2.1937346769401e-68,1.57899777393898,0.329,0.126,3.27985271549314e-64,"5","MTG1"
8.06501922970096e-68,0.780495579909429,0.739,0.49,1.20580102503259e-63,"5","SMIM8"
4.85368869127735e-67,0.984705970368739,0.526,0.266,7.25674996232877e-63,"5","GOLGA8A"
1.16279368154752e-66,1.4965812977072,0.308,0.113,1.7384928332817e-62,"5","LINC01833"
1.36453088999857e-66,1.39943733073417,0.301,0.107,2.04011013363687e-62,"5","ADH1A"
1.44791379127966e-65,1.55669124063918,0.284,0.099,2.16477590934222e-61,"5","CRYBA2"
7.91451167019314e-65,1.49099043563752,0.29,0.103,1.18329863981058e-60,"5","WWTR1-AS1"
1.43235090846526e-64,1.31418491034324,0.379,0.161,2.14150784324642e-60,"5","ZNF189"
3.98257806753845e-64,1.31739281762501,0.265,0.087,5.95435246877673e-60,"5","PKP2"
4.41863312204312e-63,1.02713467821471,0.527,0.28,6.60629838076666e-59,"5","RPGRIP1L"
5.62868835809642e-63,1.25653124347486,0.353,0.144,8.41545196418996e-59,"5","ZNF90"
7.99694351489306e-63,0.976616709801951,0.483,0.235,1.19562302491166e-58,"5","APTR"
5.43071080073215e-62,0.835913600581214,0.607,0.341,8.11945571817464e-58,"5","PFKFB3"
6.80187466595918e-62,0.757428676083968,0.69,0.428,1.01694828130756e-57,"5","EPHA5"
1.38811026032597e-61,0.660882694269271,0.796,0.568,2.07536365021336e-57,"5","SUZ12"
1.48267722132139e-60,0.750079237461894,0.757,0.547,2.21675071359761e-56,"5","WDR77"
3.37227049031987e-60,0.553870165356893,0.881,0.619,5.04188161007724e-56,"5","GTF2H2"
6.95005491784098e-60,0.801706934489906,0.682,0.431,1.03910271076641e-55,"5","PIGP"
1.1345114751572e-59,0.72560835784645,0.775,0.569,1.69620810650753e-55,"5","OVOL1-AS1"
3.48399362966863e-59,1.03587733459012,0.472,0.239,5.20891887571757e-55,"5","ANKRD30BL"
1.08484921076137e-58,1.21576687990426,0.36,0.155,1.62195805500932e-54,"5","LOC101927179"
1.54597863342103e-58,1.05440170807866,0.503,0.268,2.31139265482779e-54,"5","PCDHA13"
5.31681276036569e-58,1.09678033501945,0.415,0.193,7.94916675802274e-54,"5","NIPSNAP3A"
5.7031581851435e-57,0.805894911911467,0.609,0.354,8.52679180260804e-53,"5","RPS21-DT"
1.28741547816182e-56,1.2670687149855,0.351,0.152,1.92481488139974e-52,"5","NT5C"
2.48683471501751e-56,1.33389647492161,0.307,0.123,3.71806658242268e-52,"5","GRHL1"
1.42630209451006e-55,1.10273216096792,0.338,0.141,2.13246426150199e-51,"5","MGAT5B"
1.51118666129757e-55,1.37502699141895,0.301,0.121,2.259375177306e-51,"5","LINC02610"
2.73658734601744e-55,1.28167780637785,0.304,0.121,4.09147174103068e-51,"5","UBAC1"
8.04080741776645e-55,0.5692956146307,0.811,0.651,1.20218111703026e-50,"5","MEN1"
1.44431879422771e-54,1.42548391867151,0.277,0.106,2.15940102924985e-50,"5","SLC46A1"
1.32273985259269e-53,1.1004561720423,0.429,0.214,1.97762835361133e-49,"5","MAGED1"
1.5046191286919e-53,0.992368920452582,0.441,0.223,2.24955605930726e-49,"5","PUS7L"
2.94202506558669e-51,1.19246274226805,0.34,0.152,4.39862167555866e-47,"5","LINC02616"
4.06781595476528e-51,1.3330628787119,0.25,0.09,6.08179163396958e-47,"5","STX5-DT"
9.31735935733145e-51,0.89879130554358,0.519,0.295,1.39303839751462e-46,"5","LINC02328"
1.24628904117863e-50,0.886484183737152,0.453,0.227,1.86332674546617e-46,"5","C1orf198"
3.98114444292315e-50,1.30405645428224,0.275,0.108,5.9522090566144e-46,"5","RAMACL"
7.73145062231562e-50,0.979047185007004,0.433,0.222,1.15592918254241e-45,"5","OTP"
1.78973722274767e-49,0.754537338083465,0.65,0.429,2.67583612173005e-45,"5","EIF2S3"
4.58589948494995e-49,1.21637864023113,0.256,0.097,6.85637831994867e-45,"5","ZNF433"
4.88609262789765e-49,1.19326278013664,0.31,0.132,7.30519708796977e-45,"5","TEX48"
8.81762597423465e-49,0.683611262813187,0.562,0.321,1.31832325940782e-44,"5","TGS1"
1.61954031087535e-48,0.61018673001588,0.713,0.486,2.42137471878973e-44,"5","GSTO1"
1.19643310637659e-47,0.935991525696946,0.439,0.232,1.78878713734365e-43,"5","SRL"
5.30501011728218e-47,0.761799680049045,0.534,0.309,7.93152062634858e-43,"5","LINC02660"
6.10732769859635e-47,0.695242733577514,0.645,0.42,9.1310656421714e-43,"5","RFESD"
6.2560445066146e-47,1.16374655495697,0.25,0.095,9.35341214183949e-43,"5","ENGASE"
2.52994910931222e-46,1.31714148480523,0.275,0.116,3.78252691333271e-42,"5","LOC105370047"
4.22700878144188e-46,0.900748053597939,0.388,0.187,6.31980082913376e-42,"5","KCNQ1"
4.77153372487913e-46,1.15716933751501,0.362,0.176,7.13392007206678e-42,"5","TLL1"
9.97781028373511e-46,0.723928045447519,0.603,0.371,1.49178241552124e-41,"5","CAMKMT"
2.19130645830971e-45,1.06994780394046,0.355,0.171,3.27622228581885e-41,"5","LOC124900372"
2.39772341621866e-45,1.05632989929496,0.255,0.099,3.58483627958852e-41,"5","TRIM8"
5.87499234184537e-45,1.24511229926495,0.288,0.125,8.78370105029301e-41,"5","L3MBTL1"
1.35007791805574e-44,0.879183808629943,0.411,0.208,2.01850149528513e-40,"5","FLJ13224"
4.67456278979911e-44,0.760639599426395,0.49,0.272,6.98893882702865e-40,"5","RN7SL832P"
7.56239831432986e-44,1.1413390763356,0.266,0.11,1.13065417197546e-39,"5","PSD4"
6.0533897981358e-42,0.511829041399015,0.768,0.568,9.05042308719283e-38,"5","COPRS"
2.83126541757757e-41,0.645634084055103,0.687,0.517,4.23302492582022e-37,"5","TMEM40"
1.07581762281071e-40,0.668020988469176,0.604,0.391,1.60845492786429e-36,"5","UFSP1"
1.42533258248199e-40,1.13360140891822,0.33,0.164,2.13101474406882e-36,"5","LRRC42"
1.85420057200409e-40,0.731992275801536,0.535,0.331,2.77221527520332e-36,"5","KCNH7"
2.35267360320777e-40,0.794997702821505,0.455,0.249,3.51748230415593e-36,"5","DRC7"
1.30248298566937e-39,0.960836311953382,0.319,0.151,1.94734231187427e-35,"5","SLC44A1"
1.38012119159048e-39,0.538211543318759,0.722,0.502,2.06341919354693e-35,"5","AANAT"
7.02430448574473e-39,0.509198462933395,0.787,0.584,1.05020376366369e-34,"5","UGT8"
1.50690487753055e-38,1.1233425775282,0.263,0.115,2.25297348239593e-34,"5","DBR1"
5.29216627493448e-38,0.92652190976808,0.368,0.193,7.91231779765454e-34,"5","NT5DC1"
6.99264447647596e-38,0.535578606141243,0.667,0.452,1.04547027567792e-33,"5","GPSM1"
7.99033899074012e-38,0.666873404374255,0.481,0.277,1.19463558250555e-33,"5","HSDL2"
1.09274988908787e-37,0.920294917189817,0.314,0.15,1.63377035917528e-33,"5","NR6A1"
1.17702770194313e-37,0.825660436479333,0.457,0.265,1.75977411717517e-33,"5","SPANXA2-OT1"
2.77861885928706e-37,0.511146705463788,0.739,0.531,4.15431305652008e-33,"5","BTBD3-AS1"
2.8629239277443e-37,0.956575164219837,0.432,0.257,4.2803575643705e-33,"5","MOK"
5.88500633968246e-37,0.966087885160824,0.365,0.193,8.79867297845924e-33,"5","FCHO2"
1.00541434086625e-36,1.14184462173818,0.344,0.182,1.50319498102913e-32,"5","LYRM7"
1.09144717944999e-36,0.819469930776003,0.457,0.273,1.63182267799568e-32,"5","ABCA1"
1.94807306769135e-36,0.553853840097636,0.655,0.454,2.91256404350534e-32,"5","H2AC15"
2.46287891773855e-36,0.784492222970138,0.535,0.359,3.6822502699109e-32,"5","POPDC1"
3.02521712611395e-36,0.631961079254499,0.511,0.306,4.52300212525297e-32,"5","GULP1"
3.25079954974133e-36,0.99045878664409,0.333,0.17,4.86027040681827e-32,"5","CCR7"
1.55106471318401e-35,0.566556691238715,0.649,0.464,2.31899685268141e-31,"5","NECTIN1-AS1"
1.66737371971736e-35,0.892554386235466,0.365,0.195,2.49289044834943e-31,"5","GEMIN5"
1.98423452783565e-35,0.670939407529703,0.492,0.297,2.96662904256708e-31,"5","ZNF221"
5.37002095083654e-35,0.589239668023645,0.614,0.414,8.02871832359572e-31,"5","PDGFC"
9.26036870608094e-35,0.604660741931397,0.421,0.225,1.38451772524616e-30,"5","PSMB1"
1.20416066988082e-34,0.588269700037923,0.629,0.421,1.80034061753881e-30,"5","LOC105376944"
1.22953684540883e-34,0.952806688603677,0.361,0.197,1.83828053757073e-30,"5","ALYREF"
1.65386859703631e-34,0.569209560647535,0.598,0.397,2.47269893942899e-30,"5","LINC01708"
2.59586354400312e-34,0.521383159810896,0.708,0.508,3.88107558463907e-30,"5","IRAK1BP1"
4.39694531835739e-34,1.11667996987384,0.275,0.133,6.57387294547613e-30,"5","LINC01339"
1.77199784264194e-33,0.661848134887547,0.527,0.342,2.64931397453397e-29,"5","MRPS18B"
3.92231550202454e-33,0.602384709137709,0.602,0.414,5.8642539070769e-29,"5","SURF2"
1.9278013541972e-32,0.567532605173335,0.796,0.664,2.88225580466023e-28,"5","FAM136A"
2.47456390647215e-32,0.878997922773673,0.328,0.171,3.69972049656651e-28,"5","IQCB1"
1.23656800126744e-31,0.667090572188425,0.489,0.306,1.84879281869495e-27,"5","NRN1"
3.48343801817504e-31,0.716432162587666,0.347,0.186,5.20808818097351e-27,"5","LINC01229"
9.43374798343274e-31,0.628425182556994,0.464,0.276,1.41043966100303e-26,"5","NOTCH2"
1.21889363930276e-30,1.10402931726321,0.256,0.124,1.82236788012155e-26,"5","NLRC3"
1.41423316472186e-30,0.622177260459792,0.462,0.278,2.11442000457565e-26,"5","PCLO"
1.8444685268369e-30,0.783442250739316,0.396,0.233,2.75766489447385e-26,"5","CCNB1IP1"
3.79756682911935e-30,0.887812677356687,0.3,0.156,5.67774216621634e-26,"5","TMLHE"
4.05789501761317e-30,0.871847469532898,0.276,0.136,6.06695884083346e-26,"5","CYP2J2"
4.41862050979187e-30,0.639046398122484,0.513,0.336,6.60627952418982e-26,"5","MAP7D2"
8.45398167125319e-30,0.87299261640297,0.262,0.127,1.26395479966906e-25,"5","DMRT1"
1.11284081177072e-29,0.917388260426478,0.32,0.175,1.6638082976784e-25,"5","UAP1L1"
1.29628321140022e-29,0.935973562451569,0.284,0.146,1.93807302936448e-25,"5","COMMD10"
1.77637800336525e-29,0.837805614419164,0.355,0.201,2.65586275283138e-25,"5","SNX13"
6.96393277239781e-28,0.799575346116873,0.313,0.169,1.0411775888012e-23,"5","ACSM3"
1.0939606011925e-27,0.624190253032132,0.408,0.242,1.63558049484291e-23,"5","LIPE-AS1"
1.16946093845767e-27,0.841183051575026,0.298,0.157,1.74846104908807e-23,"5","NUP210L"
1.33149499417693e-27,1.0314618002676,0.264,0.135,1.99071816579394e-23,"5","KCNMA1-AS1"
1.46565377623786e-27,0.770663713343412,0.355,0.206,2.19129896085323e-23,"5","LST1"
4.64258894416932e-27,0.556731987950699,0.497,0.325,6.94113473042755e-23,"5","FAM200C"
9.88912712905504e-27,0.621009608464745,0.47,0.305,1.47852339706502e-22,"5","C4orf33"
9.94962517015186e-26,0.852560448941585,0.276,0.145,1.4875684591894e-21,"5","LINC03017"
1.66808380299585e-25,0.630305363117336,0.572,0.418,2.4939520938591e-21,"5","KCNN3"
1.87693053099106e-25,0.745760826213672,0.376,0.231,2.80619883688474e-21,"5","CES3"
3.06416799354907e-25,0.876999871790884,0.266,0.141,4.58123756715521e-21,"5","CACNB3"
4.09391543304182e-25,0.784846849914878,0.29,0.157,6.12081296394083e-21,"5","IFT52"
5.99461403290755e-25,0.649569683065541,0.38,0.228,8.96254744060007e-21,"5","PDLIM2"
9.43810619429313e-25,0.639125247431991,0.423,0.268,1.41109125710877e-20,"5","PSMG4"
1.23330946912142e-24,0.801926641453387,0.282,0.153,1.84392098728343e-20,"5","TUBB3"
2.8051071692692e-24,0.520771631172739,0.569,0.404,4.19391572877438e-20,"5","FAM107B"
6.75495631144373e-24,0.516522214420095,0.551,0.383,1.00993351812395e-19,"5","LOC124902388"
1.88024143050304e-23,0.765545497224652,0.25,0.13,2.8111489627451e-19,"5","HACE1"
5.56219052740436e-23,0.904719360484668,0.273,0.153,8.31603105752226e-19,"5","CARMIL2"
1.01101851049622e-22,0.753551221138303,0.278,0.154,1.5115737750429e-18,"5","TSPAN11"
2.12292496779358e-22,0.593670623790261,0.302,0.167,3.17398511934818e-18,"5","TGFBR3"
2.90016272377809e-22,0.675771957039025,0.346,0.207,4.33603328832062e-18,"5","ARHGEF3"
3.2257646795142e-22,0.679067821689862,0.305,0.175,4.82284077234168e-18,"5","SYCE1L"
6.41070670757682e-22,0.514785670007625,0.493,0.337,9.5846475984981e-18,"5","LOC101928516"
3.54167545472047e-21,0.636833283555642,0.41,0.274,5.29515897235258e-17,"5","KLHL31"
4.57739302289394e-21,0.901755760161494,0.251,0.14,6.84366030852874e-17,"5","ATCAY"
6.49633437724837e-21,0.659360482533486,0.398,0.264,9.71266952742404e-17,"5","COQ8A"
1.19300753686824e-20,0.692500251615715,0.276,0.158,1.78366556837171e-16,"5","RGS11"
2.68774235450371e-20,0.565742356190283,0.444,0.304,4.0184435942185e-16,"5","TAS2R30"
4.48097752226568e-20,0.722286559667311,0.3,0.181,6.69950949353941e-16,"5","TPGS1"
5.96209951331291e-20,0.650320694403582,0.343,0.214,8.91393498235412e-16,"5","RNF152"
1.08695632443673e-19,0.532307337654177,0.443,0.303,1.62510840066536e-15,"5","CDC40"
1.4124713397696e-19,0.574591220921463,0.358,0.228,2.11178590008953e-15,"5","DCUN1D2"
1.61862089851245e-19,0.703330125843459,0.361,0.235,2.42000010536596e-15,"5","BRF1"
1.64320403107852e-19,0.613364562031324,0.418,0.287,2.4567543468655e-15,"5","ZNF548"
1.96485292139505e-19,0.509907370744147,0.429,0.287,2.93765160277773e-15,"5","TNIP1"
2.01622960369341e-19,0.683906611873063,0.359,0.231,3.01446488048202e-15,"5","EHD4"
2.24772201429139e-19,0.524471700751218,0.445,0.31,3.36056918356706e-15,"5","CIMIP2B"
2.66143321212562e-19,0.705676321131078,0.255,0.143,3.97910879544902e-15,"5","CPD"
3.3620634800996e-19,0.684009578029321,0.29,0.171,5.02662110909692e-15,"5","NFX1"
4.22779127482119e-19,0.774315571383812,0.263,0.152,6.32097073498516e-15,"5","LOC105373175"
5.28542751600163e-19,0.554594987021785,0.401,0.264,7.90224267917403e-15,"5","LINC01962"
5.64085302617988e-19,0.671923673973962,0.257,0.146,8.43363935944155e-15,"5","ELL2"
5.96925814040841e-19,0.727142142387909,0.256,0.147,8.92463784572462e-15,"5","RAB24"
1.32778588241972e-18,0.691395378663713,0.271,0.159,1.98517267280572e-14,"5","THBS1"
1.51068063202046e-18,0.535914461846483,0.345,0.218,2.25861861293379e-14,"5","ENTR1"
1.88748586111466e-18,0.682383349286675,0.33,0.212,2.82198011095253e-14,"5","WNT5A"
2.71382517068455e-18,0.554174199597741,0.437,0.303,4.05744001269047e-14,"5","SMN1"
2.95059790127912e-18,0.570520377001638,0.408,0.275,4.41143892220241e-14,"5","ADGRE3"
3.05018247637302e-18,0.56168348926225,0.418,0.285,4.5603278204253e-14,"5","LINC01611"
4.30248010608932e-18,0.543292863154694,0.324,0.197,6.43263800661414e-14,"5","ZNF10"
1.16726117115608e-17,0.549806992749361,0.315,0.193,1.74517217699545e-13,"5","LEPROTL1"
3.1408712145135e-17,0.603009839500042,0.258,0.15,4.69591655281913e-13,"5","CASP8AP2"
5.55474332343088e-17,0.762419456630937,0.268,0.163,8.30489674286151e-13,"5","TMEM141"
8.12179811599303e-17,0.690907436552918,0.283,0.175,1.21429003632212e-12,"5","CEP55"
2.21629047958802e-16,0.584025469642454,0.284,0.174,3.31357589603205e-12,"5","PDE4D-AS1"
2.25376492566338e-16,0.691727585885751,0.315,0.208,3.36960394035932e-12,"5","ADGRB2"
2.31776011539694e-16,0.57437190676658,0.392,0.272,3.46528314852996e-12,"5","ERGIC1"
3.39931313127634e-16,0.522520618217559,0.359,0.238,5.08231306257126e-12,"5","SLC35H1"
3.9588663507015e-16,0.529869931522978,0.311,0.195,5.91890108093381e-12,"5","OR2AG2"
4.72082373133082e-16,0.556693954319303,0.305,0.194,7.0581035607127e-12,"5","TBX18"
8.1051649763976e-16,0.534881521190613,0.383,0.263,1.21180321562120e-11,"5","DNM1L"
1.10908471056139e-15,0.656204686109431,0.259,0.158,1.65819255076034e-11,"5","BACE1-AS"
1.40140914239383e-15,0.516785036471128,0.323,0.21,2.09524680879301e-11,"5","MACROD1"
2.91173391337128e-15,0.564250473018622,0.364,0.251,4.3533333738814e-11,"5","APOL1"
3.28087270209475e-15,0.56883359651086,0.334,0.226,4.90523277690186e-11,"5","GCNT4"
4.55332554366542e-15,0.595324016501193,0.257,0.156,6.80767702033416e-11,"5","HNF4G"
5.11151437863379e-15,0.593151335144388,0.258,0.157,7.64222514749538e-11,"5","NOSTRIN"
9.76941213260561e-15,0.536189063348828,0.294,0.187,1.46062480794587e-10,"5","FREM1"
1.18567536609314e-14,0.532794254875832,0.334,0.222,1.77270323984586e-10,"5","ST8SIA5"
1.62119511264121e-14,0.503329802397703,0.348,0.237,2.42384881290987e-10,"5","EXOC2"
1.8058505893403e-14,0.626332317055419,0.443,0.343,2.69992721612267e-10,"5","TADA1"
2.96272642376531e-14,0.647620159268706,0.266,0.169,4.42957227617152e-10,"5","PLAG1"
4.24340475153582e-14,0.501273519146102,0.389,0.275,6.34431444402121e-10,"5","DPYSL4"
1.04325965954601e-13,0.545549264914072,0.343,0.234,1.55977751698724e-09,"5","NRIP3-DT"
1.54706574516418e-13,0.535319629949744,0.3,0.197,2.31301799559497e-09,"5","ASPSCR1"
1.62420976548595e-13,0.513067738682938,0.43,0.324,2.42835602037804e-09,"5","SNX29"
3.42001818200622e-13,0.513700618844089,0.337,0.234,5.11326918391750e-09,"5","TLE2"
5.32127024575945e-13,0.578773254813765,0.28,0.185,7.95583114443495e-09,"5","MYZAP"
1.18693897649035e-12,0.545358593065256,0.312,0.213,1.77459246375072e-08,"5","RPL34"
1.19947689223117e-12,0.559110721263988,0.276,0.183,1.79333790157482e-08,"5","CRIPT"
2.07108599464342e-12,0.51134078535146,0.261,0.169,3.09648067059137e-08,"5","ITGAV"
2.90138061400345e-12,0.523370702812111,0.279,0.186,4.33785415599655e-08,"5","CEP19"
5.26976224678547e-12,0.584084503866357,0.275,0.184,7.87882153516896e-08,"5","LOC101927495"
5.49591611380372e-12,0.527751698193353,0.312,0.217,8.21694418174794e-08,"5","APBB2"
1.25972451342855e-11,0.560525537986725,0.263,0.175,1.88341412002702e-07,"5","ARIH2"
1.47149276530934e-11,0.54970953130239,0.275,0.185,2.200028833414e-07,"5","SERTAD1"
1.36424794000689e-10,0.512584814784163,0.343,0.254,2.0396870951043e-06,"5","SLC39A11"
1.14579034165898e-08,0.503143983612704,0.265,0.192,0.000171307113981434,"5","LMX1B"
0,2.89623090392589,0.82,0.181,0,"6","PSMB1"
0,4.2086341655325,0.619,0.072,0,"6","ALDH1A3"
0,1.53397149552047,0.98,0.608,0,"6","GTF2H2"
4.75704302746338e-302,2.47474728650193,0.733,0.254,7.11225503036049e-298,"6","VSTM2B"
5.30856883093868e-268,3.79106533042157,0.337,0.039,7.93684125913642e-264,"6","UBXN2B"
3.51700701212619e-265,0.951466240704828,0.987,0.854,5.25827718382987e-261,"6","MICAL2"
2.23499323277999e-249,3.56715329071716,0.299,0.031,3.34153838232936e-245,"6","MYLK3"
1.02484672877161e-244,2.0733216992526,0.7,0.25,1.53224834418643e-240,"6","NOTCH2"
2.26407634915959e-238,2.26924625120719,0.676,0.24,3.3850205496285e-234,"6","ENPP1"
8.85433942936954e-233,0.848942632967515,0.984,0.877,1.32381228808504e-228,"6","FNDC11"
2.80941470407516e-224,1.3969991678052,0.888,0.557,4.20035592406277e-220,"6","FLNB"
3.03375617199051e-223,2.23137337682053,0.584,0.168,4.53576885274302e-219,"6","ZNF10"
2.2862918982834e-220,3.32696286201845,0.278,0.031,3.41823501712351e-216,"6","SULT1C2"
5.0500347902649e-218,2.81277568504132,0.434,0.09,7.55030701492504e-214,"6","LINC00921"
6.82952558027121e-210,2.93246717385262,0.322,0.047,1.02108236950635e-205,"6","MALRD1"
2.16386278671474e-201,0.682991320522841,0.987,0.887,3.23519125241721e-197,"6","PRSS48"
2.66587052885237e-185,1.28993295768997,0.87,0.563,3.98574302768717e-181,"6","QRSL1"
4.43506696952646e-180,1.78026708866684,0.679,0.282,6.63086862613901e-176,"6","AIFM1"
1.19412002615738e-179,1.63445102044109,0.757,0.38,1.7853288511079e-175,"6","LINC01708"
7.51620150570133e-175,0.767842848607906,0.988,0.836,1.12374728711741e-170,"6","ZFAND3-DT"
1.53755051972902e-173,2.04919634076447,0.536,0.171,2.29879178204686e-169,"6","KCNQ1"
2.94794001735544e-173,2.66022144702575,0.42,0.106,4.40746511994811e-169,"6","CLCC1"
3.33408517118822e-168,1.50643908248227,0.762,0.407,4.98479073944351e-164,"6","LOC105376944"
4.10122989678922e-163,1.10547509056328,0.889,0.643,6.13174881868957e-159,"6","MEN1"
1.14281935965446e-159,2.69496376105451,0.369,0.087,1.70862922461938e-155,"6","TRIM8"
3.69518221566455e-154,0.935867613195913,0.928,0.753,5.52466693064006e-150,"6","AKIP1"
3.32717423374995e-152,2.64641266478114,0.315,0.064,4.97445819687955e-148,"6","HSP90B1"
1.44477347207249e-149,1.16253866250392,0.854,0.562,2.16008081809559e-145,"6","SUZ12"
2.11392936157328e-148,1.94385730453552,0.559,0.215,3.16053578848821e-144,"6","CCNB1IP1"
6.64130377805718e-147,1.19337816428947,0.826,0.571,9.92941327857329e-143,"6","MICOS13"
1.09931261438998e-144,1.5007667285889,0.699,0.345,1.64358228977445e-140,"6","MFF-DT"
9.26769004457261e-144,1.46092332266254,0.738,0.408,1.38561233856405e-139,"6","DTYMK"
6.81390590539392e-142,0.939647639951261,0.899,0.665,1.01874707191545e-137,"6","ZDHHC11B"
1.05077306114421e-139,1.86018508558137,0.554,0.226,1.57101080371671e-135,"6","LIPE-AS1"
1.4716692741087e-139,1.7968928714107,0.589,0.257,2.20029273171992e-135,"6","BCL2L15"
5.25954335926276e-136,2.23898150377347,0.399,0.116,7.86354327643375e-132,"6","RHD"
3.55025852879023e-132,0.607216047712491,0.981,0.884,5.30799152639427e-128,"6","YWHAQ"
4.78583310650942e-126,1.22903151688549,0.761,0.488,7.15529907754224e-122,"6","SMIM8"
2.4010276264232e-120,0.622388820669705,0.925,0.806,3.58977640426533e-116,"6","PTK6"
2.58557168672698e-120,1.74948796891167,0.582,0.275,3.86568822882551e-116,"6","RPGRIP1L"
9.12914451910838e-119,1.42322276655481,0.631,0.31,1.36489839705189e-114,"6","FAM200C"
6.4111557363217e-116,2.04771427742695,0.419,0.144,9.58531894137457e-112,"6","NUP210L"
1.55664548865028e-115,1.5828534292851,0.618,0.3,2.32734067008104e-111,"6","LINC02660"
3.14769884512259e-115,1.59501903092091,0.558,0.245,4.70612454334279e-111,"6","KCNQ1OT1"
1.20152032702409e-114,2.25231272176888,0.304,0.076,1.79639304093371e-110,"6","GHET1"
1.23552518401412e-113,0.939523361222822,0.865,0.657,1.84723370261951e-109,"6","DBF4"
5.09497112699708e-110,0.703474690509744,0.924,0.773,7.61749133197334e-106,"6","CENPVL3"
1.06341751418395e-109,1.87095168729086,0.498,0.216,1.58991552545642e-105,"6","RPGRIP1"
3.13127265191247e-109,1.01846572975697,0.796,0.567,4.68156574187434e-105,"6","OVOL1-AS1"
3.24154200551972e-107,1.55152012737363,0.566,0.268,4.84642945245253e-103,"6","HSDL2"
3.23201707997662e-105,0.814267568187427,0.814,0.691,4.83218873627304e-101,"6","RAB2B"
2.25446332058482e-103,1.03616792950439,0.778,0.53,3.37064811060637e-99,"6","ATE1"
4.24578480215478e-103,1.53982619838868,0.501,0.211,6.34787285770161e-99,"6","EPHA6"
1.74175646539761e-102,1.03930789382422,0.786,0.544,2.60410009141597e-98,"6","LINC01250"
6.28416284735859e-99,1.10837664918082,0.736,0.466,9.39545187308582e-95,"6","RNF20"
9.46313568902049e-97,1.72454255084867,0.483,0.209,1.41483341686545e-92,"6","MAGED1"
2.89120995767567e-95,1.21271678745419,0.663,0.395,4.32264800772089e-91,"6","SELENOF"
8.40325129940774e-94,1.93729873359522,0.365,0.126,1.25637010177445e-89,"6","CYP2J2"
1.67908069070886e-93,1.52750110923985,0.497,0.223,2.51039354067882e-89,"6","C1orf198"
1.34956135862455e-91,0.95656228176038,0.785,0.567,2.01772918727956e-87,"6","COPRS"
9.82175971592467e-91,1.89551783940275,0.397,0.153,1.4684512951279e-86,"6","GHRLOS"
3.50624977701056e-90,0.753207681751283,0.865,0.708,5.24219404160849e-86,"6","STIM1-AS1"
1.76302482767411e-89,1.93838868246993,0.345,0.118,2.63589841985556e-85,"6","PHLDA2"
